id,name,host_id,host_name,room_type,price
24366384,"Erleben Sie Zürich, Apart. 03",84830246,Bandula,Entire home/apt,
24433771,Watch Sunrises From an Apartment in a Century-Old Mansion,104788688,Beat,Entire home/apt,390
24515415,"Zentral in der Limmatstadt Zürich,  Apart. 01",84830246,Bandula,Entire home/apt,
24566855,"Erlebe die Vielfalt von Zürich,  Apart. 04",84830246,Bandula,Entire home/apt,
24688807,Room 2 Double room with a balcony,40667302,Peter/Engin,Private room,120
24744786,Very spacious studio with balcony (Parkview 2),23561865,Dimi,Entire home/apt,116
24768262,Comfort apartment in Zurich. Close to tram.,47315876,Jakub,Entire home/apt,
24787409,Room for 2 in Apartment near the lake.,17781166,Moeen,Private room,77
24802237,"bright,modern & spacious room in the heartofZürich",12150076,Debi,Private room,61
24878068,"Short-term apartment, two blocks from Lake Zurich",126275617,C,Entire home/apt,
24878943,2.5 room perfectly located and fully equipped,1148352,Yilmaz,Entire home/apt,
24925488,Comfortable room in Zurich - Oerlikon,186399063,Josie,Private room,103
25072390,3 Room Flat in Zürich‘s top central location,163720139,Daniel,Entire home/apt,183
25182723,Stadt Zürich- gemütliches Zimmer (4),19610180,Rossana,Private room,55
25222128,"Geniessen Sie die Vielfalt von Zürich,  Apart. 02",84830246,Bandula,Entire home/apt,
25272988,Cosy furnished studio in Zurich Altstetten,7003536,Judy,Entire home/apt,
25405835,"Cozy room, nice mountain’s view & relax atmosphere",8053883,Marie,Private room,65
25424250,Nice room. Close to Irchel Uni.,191920583,Henri,Private room,63
25436446,"Cosy, beautiful room. Suitable for home office.",14673570,Paula,Private room,75
25651402,Rooftop Terrace Loft near the Zürich lake,6251051,Leona,Entire home/apt,298
25716104,"Zürich wartet auf Sie, Apart. 05",84830246,Bandula,Entire home/apt,
25878304,Cozy room in Zürich,193189750,Jelena,Private room,
25995484,"Romantic garden view, calm & stylish",9220328,Duri,Entire home/apt,96
26006157,"Historic, calm & stylish",9220328,Duri,Entire home/apt,83
26046317,Suite in Private Apartment near Zurich Bellevue,2769325,Simon,Private room,
26195945,"Zurich Old Town, Studio - exclusive",58977221,Trudi,Private room,166
26223531,beautiful big Private room,197027500,,Private room,93
26364880,Stylish & spacious studio close to Kunsthaus & ETH,198265997,Alissa,Entire home/apt,
26414826,Central & cosy apartment in calm area,198265997,Alissa,Entire home/apt,
26417842,Cosy & quiet studio in peaceful area,198265997,Alissa,Entire home/apt,
26524803,Room 5 min from Oerlikon train station,178534905,Nana,Private room,51
26651254,Private bright room for August in Höngg,16890683,Francesco,Private room,5000
26702871,newly renovated apartment in the heart of Zurich,12569223,Felix,Entire home/apt,255
26703120,Stylish Apartment on restaurant street yet quiet,185739676,Chinedu Osben,Entire home/apt,
26703294,B&BVillaZurichberg,94601949,Judy,Entire home/apt,852
26812516,Cosy room in a loft with a terrace and own balcony,13365928,Maher,Private room,72
26954275,Cosy Zurich studio,11254267,Sabrina,Entire home/apt,
26954506,"2 Room flat, nice and quiet with balcony",3708465,Jan,Entire home/apt,
27106373,Peaceful and close to the city center 5 min away,135091719,Luwi,Entire home/apt,99
27130790,"Lovely Family Apartment, 15min from Downtown!",10275115,Michael,Entire home/apt,127
27144951,Brandnew studio-suite with balcony,13570663,Christian Robert,Entire home/apt,133
27151703,"Cosy, perfectly located Flat in Zürich-Wiedikon",19724612,Tania,Entire home/apt,
27400610,City Centre Spacious Studio Apartment E28 Gold,15038541,Cher.,Entire home/apt,144
27412907,2 room (1BR) flat Zurich City,34541936,Strahinja,Entire home/apt,198
27497241,Beautiful Apartment in Zürich,6259816,Sebastian,Entire home/apt,
27519163,"Neue moderne 2.5 Zimmer Wohnung, inkl. Parkplatz",80190516,Pascal,Entire home/apt,111
27595070,"Studio Apartment ""Limmat 4"" in the heart of Zurich",12886487,Stephanie,Entire home/apt,168
27596262,ZH Tiger - Altstetten HITrental Apartment,12886487,Stephanie,Entire home/apt,93
27596263,ZH Tiger I - Altstetten HITrental Apartment,12886487,Stephanie,Entire home/apt,93
